0.9624229138,0.5509130566,0,0,1
0.545905865,0.9705841086,1,0,0
0.9705841086,0.545905865,0,0,1
0.5389621461,0.9771821916,1,0,0
0.9771821916,0.5389621461,0,0,1
0.5368734342,0.979929363,1,0,0
0.979929363,0.5368734342,0,0,1
0.5357696942,0.9853009116,1,0,0
0.9853009116,0.5357696942,0,0,1
0.536059972,0.9881600071,1,0,0
0.9881600071,0.536059972,0,0,1
0.5368889345,0.9904403587,1,0,0
0.9904403587,0.5368889345,0,0,1
0.5369936117,0.9914200966,1,0,0
0.9914200966,0.5369936117,0,0,1
0.5358282731,0.9916624645,1,0,0
0.9916624645,0.5358282731,0,0,1
0.5345946931,0.9915664433,1,0,0
0.9915664433,0.5345946931,0,0,1
0.5337532498,0.9915648329,1,0,0
0.9915648329,0.5337532498,0,0,1
0.5341172042,0.992651261,1,0,0
0.992651261,0.5341172042,0,0,1
0.5343754749,0.9931975952,1,0,0
0.9931975952,0.5343754749,0,0,1
0.535964756,0.9939365757,1,0,0
0.9939365757,0.535964756,0,0,1
0.5374366779,0.9942224249,1,0,0
0.9942224249,0.5374366779,0,0,1
0.5423202698,0.9953086517,1,0,0
0.9953086517,0.5423202698,0,0,1
0.5476533696,0.9966551622,1,0,0
0.9966551622,0.5476533696,0,0,1
0.5558652926,0.9967187737,1,0,0
0.9967187737,0.5558652926,0,0,1
0.5621946371,0.9961362051,1,0,0
0.9961362051,0.5621946371,0,0,1
0.5725244607,0.9951252653,1,0,0
0.9951252653,0.5725244607,0,0,1
0.577559432,0.994609529,1,0,0
0.994609529,0.577559432,0,0,1
0.5860151319,0.9934508334,1,0,0
0.9934508334,0.5860151319,0,0,1
0.5897643858,0.9926456245,0,0,1
0.9926456245,0.5897643858,1,0,0
0.5990067748,0.9899566294,0,0,1
0.9899566294,0.5990067748,1,0,0
0.6012780678,0.9892277141,0,0,1
0.9892277141,0.6012780678,1,0,0
0.586331579,0.9929334867,0,0,1
0.9929334867,0.586331579,1,0,0
0.5728737201,0.9954415111,0,0,1
0.9954415111,0.5728737201,1,0,0
0.5587630381,0.9969957656,0,0,1
0.9969957656,0.5587630381,1,0,0
0.5478772177,0.9979783218,0,0,1
0.9979783218,0.5478772177,1,0,0
0.5308238998,0.9990403923,0,0,1
0.9990403923,0.5308238998,1,0,0
0.5205049465,0.9995607585,0,0,1
0.9995607585,0.5205049465,1,0,0
0.511254908,0.9999428302,0,0,1
0.9999428302,0.511254908,1,0,0
0.5062740871,0.9999969805,0,0,1
0.9999969805,0.5062740871,1,0,0
0.5021806063,1,0,0,1
1,0.5021806063,1,0,0
0.4994040448,1,0,0,1
1,0.4994040448,1,0,0
0.4935775532,1,0,0,1
1,0.4935775532,1,0,0
0.4913211566,1,0,0,1
1,0.4913211566,1,0,0
0.4865299623,1,0,0,1
1,0.4865299623,1,0,0
0.481342404,1,1,0,0
1,0.481342404,0,0,1
0.4757405657,1,1,0,0
1,0.4757405657,0,0,1
0.4798618262,1,1,0,0
1,0.4798618262,0,0,1
0.4859186075,1,1,0,0
1,0.4859186075,0,0,1
0.4918868158,1,1,0,0
1,0.4918868158,0,0,1
0.4994428961,1,1,0,0
1,0.4994428961,0,0,1
0.513942494,1,1,0,0
1,0.513942494,0,0,1
0.527727469,1,1,0,0
1,0.527727469,0,0,1
0.5462372085,0.9997709181,1,0,0
0.9997709181,0.5462372085,0,0,1
0.5590651927,0.9990858866,1,0,0
0.9990858866,0.5590651927,0,0,1
0.5755097727,0.9970625979,1,0,0
0.9970625979,0.5755097727,0,0,1
0.5835612578,0.9953630033,1,0,0
0.9953630033,0.5835612578,0,0,1
0.5962608112,0.9917677455,1,0,0
0.9917677455,0.5962608112,0,0,1
0.62477044,0.9783116984,1,0,0
0.9783116984,0.62477044,0,0,1
0.6418020172,0.9669445644,1,0,0
0.9669445644,0.6418020172,0,0,1
0.6823100638,0.9313287658,0,0,1
0.9313287658,0.6823100638,1,0,0
0.7002770925,0.9132872553,0,0,1
0.9132872553,0.7002770925,1,0,0
0.7195121239,0.8928291115,0,0,1
0.8928291115,0.7195121239,1,0,0
0.7224287919,0.8911941349,0,0,1
0.8911941349,0.7224287919,1,0,0
0.7242137387,0.8912647919,0,0,1
0.8912647919,0.7242137387,1,0,0
0.7263982704,0.8917068516,0,0,1
0.8917068516,0.7263982704,1,0,0
0.7270597495,0.8923369276,0,0,1
0.8923369276,0.7270597495,1,0,0
0.7276038694,0.8930342385,0,0,1
0.8930342385,0.7276038694,1,0,0
0.7278003404,0.8944234251,0,0,1
0.8944234251,0.7278003404,1,0,0
0.7271815374,0.8963027827,0,0,1
0.8963027827,0.7271815374,1,0,0
0.7264167902,0.8982483687,0,0,1
0.8982483687,0.7264167902,1,0,0
0.7260876611,0.9003024566,0,0,1
0.9003024566,0.7260876611,1,0,0
0.7269884885,0.9056585049,0,0,1
0.9056585049,0.7269884885,1,0,0
0.7204375103,0.9089894528,0,0,1
0.9089894528,0.7204375103,1,0,0
0.7175749926,0.91328645,0,0,1
0.91328645,0.7175749926,1,0,0
0.7149590702,0.916565462,0,0,1
0.916565462,0.7149590702,1,0,0
0.712599003,0.9193396079,0,0,1
0.9193396079,0.712599003,1,0,0
0.7078941674,0.9249589595,0,0,1
0.9249589595,0.7078941674,1,0,0
0.699031837,0.9344453268,0,0,1
0.9344453268,0.699031837,1,0,0
0.6917521446,0.9420221412,0,1,0
0.6848354002,0.9487752269,0,1,0
0.6784992114,0.9546043354,0,1,0
0.6747600226,0.957993661,0,1,0
0.6763201148,0.9561754993,0,1,0
0.6770745956,0.9542935248,0,1,0
0.6788488734,0.9527284,0,1,0
0.6822899336,0.9493320289,0,1,0
0.6851441978,0.9460596599,0,1,0
0.6869446449,0.9438254066,0,1,0
0.6905906308,0.9385454505,0,1,0
0.6919852526,0.9367747962,0,1,0
0.6936166058,0.9339249606,0,1,0
0.6956743172,0.9302509937,0,1,0
0.6991703329,0.9222224571,0,1,0
0.7038697333,0.9120144213,0,1,0
0.7082637583,0.9028678521,0,1,0
0.7145693491,0.8923063296,0,1,0
0.7217749622,0.8834472201,0,1,0
0.729375329,0.8739552163,0,1,0
0.7387684934,0.861643371,0,0,1
0.861643371,0.7387684934,1,0,0
0.745554794,0.8533813238,0,0,1
0.8533813238,0.745554794,1,0,0
0.7507457744,0.8472466385,0,0,1
0.8472466385,0.7507457744,1,0,0
0.7530758477,0.8457980677,0,0,1
0.8457980677,0.7530758477,1,0,0
0.7559689632,0.8455782457,0,0,1
0.8455782457,0.7559689632,1,0,0
0.7578601976,0.8457094947,0,0,1
0.8457094947,0.7578601976,1,0,0
0.7604026447,0.8490370205,0,0,1
0.8490370205,0.7604026447,1,0,0
0.7607319751,0.8519794551,0,0,1
0.8519794551,0.7607319751,1,0,0
0.7604904125,0.8556852277,0,0,1
0.8556852277,0.7604904125,1,0,0
0.7592972942,0.8611680964,0,0,1
0.8611680964,0.7592972942,1,0,0
0.7570817619,0.8666425104,0,0,1
0.8666425104,0.7570817619,1,0,0
0.7527114906,0.873838461,0,1,0
0.7415822959,0.8869732298,0,1,0
0.7356545493,0.8937474523,0,1,0
0.7339831369,0.8961427474,0,1,0
0.7333409828,0.8972209221,0,1,0
0.7291041749,0.9012135505,0,1,0
0.7252138081,0.9047749894,0,1,0
0.7220948315,0.9080946644,0,1,0
0.7183355124,0.9116945521,0,1,0
0.7150438185,0.9149810122,0,1,0
0.7119701348,0.9182664658,0,1,0
0.7093532059,0.9205498369,0,1,0
0.7061265325,0.9236221114,0,1,0
0.70200185,0.9272815846,0,1,0
0.6990708896,0.9304498803,0,1,0
0.6966341262,0.9328950984,0,1,0
0.6945240762,0.9348358531,0,1,0
0.692991965,0.9362540273,0,1,0
0.6899831007,0.9379803952,0,1,0
0.6871395055,0.93867368,0,1,0
0.685710461,0.9386897842,0,1,0
0.6852172705,0.9380643382,0,1,0
0.6851951273,0.9373150913,0,1,0
0.6859188088,0.9356452894,0,1,0
0.6882782721,0.9318285992,0,1,0
0.6917368457,0.9265603187,0,1,0
0.7046880268,0.91069871,0,1,0
0.7049559601,0.9103883019,0,1,0
0.7168048103,0.8982091148,0,1,0
0.7281967045,0.8875771365,0,1,0
0.7379826095,0.8797092391,0,1,0
0.7416022248,0.8769417361,0,1,0
0.7469699486,0.8729201203,0,1,0
0.7527231662,0.8682704415,0,1,0
0.7583129263,0.8639780742,0,1,0
0.761407948,0.862322766,0,1,0
0.7638008276,0.862563926,0,1,0
0.7640639296,0.8641302586,0,1,0
0.7622393262,0.8677190747,0,1,0
0.7600769377,0.8699635945,0,1,0
0.757324935,0.873101091,0,1,0
0.7554584608,0.8750957947,0,1,0
0.7540493452,0.8766051588,0,1,0
0.7494272448,0.8813353584,0,1,0
0.7474077809,0.883747563,0,1,0
0.7458191038,0.8854928533,0,1,0
0.7441384315,0.8875286227,0,1,0
0.7406081944,0.8915574854,0,1,0
0.7381883404,0.8939437219,0,1,0
0.7346422004,0.8975599151,0,1,0
0.733186584,0.8985187176,0,1,0
0.7307431776,0.8980025787,0,1,0
0.7290415699,0.8950142472,0,1,0
0.7284116953,0.8875280188,0,1,0
0.7312746155,0.8812141745,0,1,0
0.7343187077,0.8774480112,0,1,0
0.7399823458,0.8726240047,0,1,0
0.7430421396,0.869788059,0,1,0
0.7478645357,0.8651450232,0,1,0
0.7578934125,0.8543866271,0,1,0
0.7683095948,0.8439656136,0,1,0
0.7739138487,0.8383150601,0,1,0
0.7786855166,0.8337209408,0,1,0
0.7854613495,0.827330803,0,1,0
0.795082388,0.8215071296,0,1,0
0.8040956951,0.8196859484,0,1,0
0.8097583266,0.8193807742,0,1,0
0.8121105431,0.8193060911,0,1,0
0.8132668231,0.8192078556,0,1,0
0.8136303749,0.8190129951,0,1,0
0.8115408578,0.8192642202,0,1,0
0.809518777,0.821213631,0,1,0
0.8072802962,0.8235936272,0,1,0
0.8053073331,0.8253415344,0,1,0
0.8007192528,0.8294024042,0,1,0
0.7985107661,0.8315974036,0,1,0
0.7959028958,0.8340689923,0,1,0
0.7937547998,0.8361711914,0,1,0
0.7916155611,0.8384976412,0,1,0
0.7901486718,0.8398453596,0,1,0
0.7860022485,0.844180403,0,1,0
0.7828752198,0.8471486043,0,1,0
0.7802474206,0.8497665397,0,1,0
0.7785450077,0.8516658262,0,1,0
0.7770457087,0.8530139472,0,1,0
0.7754417326,0.8546346314,0,1,0
0.7731551406,0.8570756222,0,1,0
0.7692247147,0.8608764095,0,1,0
0.7658180771,0.8642649298,0,1,0
0.7637148715,0.8665774898,0,1,0
0.7610037331,0.8691358397,0,1,0
0.7599001944,0.8702454176,0,1,0
0.7563319111,0.8739707166,0,1,0
0.7536439225,0.8766774263,0,1,0
0.7508315292,0.8795274632,0,1,0
0.7483804733,0.8817981522,0,1,0
0.7454191163,0.8848056075,0,1,0
0.74362189,0.8866028337,0,1,0
0.740228941,0.8901952732,0,1,0
0.7371266724,0.8932679504,0,1,0
0.7345685238,0.8958369694,0,1,0
0.7309454864,0.8993227187,0,1,0
0.7263821662,0.9038989221,0,1,0
0.7233115021,0.9071425049,0,1,0
0.7200642959,0.9104164842,0,1,0
0.7159816855,0.9144662824,0,1,0
0.7127483692,0.9175653301,0,1,0
0.7096241587,0.9208215949,0,1,0
0.7068522271,0.9235814484,0,1,0
0.7022903161,0.9280801505,0,1,0
0.699546768,0.9307399568,0,1,0
0.6984482618,0.9316957397,0,1,0
0.6963724333,0.933859336,0,1,0
0.692936003,0.937159686,0,1,0
0.6893073291,0.9405077446,0,1,0
0.6866555749,0.9429974505,0,1,0
0.6842514225,0.9450312069,0,1,0
0.6814682179,0.9474635417,0,1,0
0.6791584762,0.9495160191,0,1,0
0.6762148338,0.9520518232,0,1,0
0.6741750383,0.9541522107,0,1,0
0.6719897014,0.955912196,0,1,0
0.669438397,0.9577881314,0,1,0
0.6661247611,0.959391101,0,1,0
0.6638075712,0.9594768558,0,1,0
0.66260318,0.9591543696,0,1,0
0.6627678452,0.9585558981,0,1,0
0.6635174947,0.9573311754,0,1,0
0.6664355717,0.9537059236,0,1,0
0.6683841772,0.9507588591,0,1,0
0.6750921713,0.9408278151,0,1,0
0.6819203427,0.9320681489,0,1,0
0.6885419781,0.9244555026,0,1,0
0.6918554127,0.9211823285,0,1,0
0.7063230035,0.9083883643,0,1,0
0.7120518635,0.9037179514,0,1,0
0.7174419319,0.8999427295,0,1,0
0.7249042053,0.8942805006,0,1,0
0.7302815916,0.8897292586,0,1,0
0.7361318369,0.8846069222,0,1,0
0.7400966855,0.8808932987,0,1,0
0.7431919085,0.8788531007,0,1,0
0.7450978379,0.8788007621,0,1,0
0.7464109323,0.8810173009,0,1,0
0.7453718102,0.8844293736,0,1,0
0.7436444359,0.8866652374,0,1,0
0.7414814435,0.888561907,0,1,0
0.7380301168,0.8916897409,0,1,0
0.7348920165,0.8947008196,0,1,0
0.7326831271,0.8967309525,0,1,0
0.7307383464,0.8984736259,0,1,0
0.7281343008,0.9000139905,0,1,0
0.7262430664,0.900084245,0,1,0
0.7254453057,0.8985712575,0,1,0
0.7261603312,0.8961465722,0,1,0
0.7267904071,0.8949759997,0,1,0
0.730727476,0.8874034127,0,1,0
0.7339706562,0.8811652581,0,1,0
0.7386392574,0.8734332396,0,1,0
0.7445587506,0.8657942228,0,1,0
0.7544265856,0.8553768327,0,1,0
0.766707833,0.8435988409,0,1,0
0.7764269057,0.8352941176,0,1,0
0.787910191,0.8274529934,0,1,0
0.7934150016,0.8239692571,0,1,0
0.8016983869,0.8187772702,0,1,0
0.8046043858,0.8175233586,0,1,0
0.8084055757,0.8176763483,0,1,0
0.8100031101,0.8185958969,0,1,0
0.8108360987,0.8201690737,0,1,0
0.8092641297,0.8240827916,0,1,0
0.8066365317,0.8266560379,0,1,0
0.8035998877,0.8296699348,0,1,0
0.8009245811,0.8321193803,0,1,0
0.7976510043,0.834810791,0,1,0
0.7944833125,0.8372994904,0,1,0
0.7927170868,0.8386011106,0,1,0
0.7907946506,0.8398840097,0,1,0
0.7890586202,0.8414702712,0,1,0
0.7865501932,0.8436864074,0,1,0
0.7844749686,0.8456758772,0,1,0
0.78194621,0.8481883303,0,1,0
0.7800553782,0.8502671784,0,1,0
0.7779396919,0.8523407926,0,1,0
0.7754844086,0.8546982429,0,1,0
0.7735941808,0.8565109695,0,1,0
0.7701909654,0.860105422,0,1,0
0.7677658775,0.8625067562,0,1,0
0.7659253712,0.8643462559,0,1,0
0.7639667006,0.8663103617,0,1,0
0.7608614125,0.8692860112,0,1,0
0.7575733419,0.8726878175,0,1,0
0.7553582123,0.8749506558,0,1,0
0.7521583121,0.8780970096,0,1,0
0.7492434559,0.881044678,0,1,0
0.7471867511,0.8829284642,0,1,0
0.743852985,0.8862648473,0,1,0
0.7423726084,0.8878933823,0,1,0
0.7397476274,0.8903647697,0,1,0
0.7367202433,0.8935773519,0,1,0
0.7343007918,0.8959913682,0,1,0
0.7314261961,0.8987252537,0,1,0
0.7292772948,0.9008576481,0,1,0
0.7260329069,0.9043832553,0,1,0
0.7236567354,0.9068457854,0,1,0
0.7214218781,0.9096611983,0,1,0
0.7200932835,0.9117183057,0,1,0
0.718791462,0.91365745,0,1,0
0.7172482791,0.9150937414,0,1,0
0.7140365021,0.9175508364,0,1,0
0.7122789324,0.9183485971,0,1,0
0.7113662281,0.9187427468,0,1,0
0.711045755,0.9184329427,0,1,0
0.710760711,0.9170733475,0,1,0
0.7109056486,0.9136628852,0,1,0
0.7121023904,0.9101847854,0,1,0
0.7141935179,0.9059648869,0,1,0
0.7175240632,0.9018969715,0,1,0
0.7205770127,0.8979385646,0,1,0
0.7259658732,0.8893938891,0,1,0
0.7294296806,0.8824405076,0,1,0
0.7324596817,0.8767452651,0,1,0
0.7354894815,0.8718250362,0,1,0
0.7371542508,0.8677526922,0,1,0
0.7375329003,0.8651671664,0,1,0
0.7354087593,0.8592579396,0,1,0
0.7328391364,0.8584607828,0,1,0
0.72911887,0.8593897926,0,1,0
0.7235164278,0.8635009879,0,1,0
0.7156326275,0.8709064941,0,1,0
0.7070839259,0.8785863753,0,1,0
0.6987953068,0.8868778126,0,1,0
0.693596073,0.8925406454,0,1,0
0.6861348061,0.9019472971,0,1,0
0.6747231843,0.9173730865,0,1,0
0.6647152429,0.9299695732,0,1,0
0.6590455658,0.937785132,0,1,0
0.6535357226,0.9461999676,0,1,0
0.6495585945,0.9535410571,0,1,0
0.6465833477,0.9595322139,0,1,0
0.6420502229,0.9699369219,0,1,0
0.6399846608,0.9747635454,0,1,0
0.6371634101,0.9791163034,0,1,0
0.6347683162,0.9817426935,0,1,0
0.6319231106,0.9833021818,0,1,0
0.6296934872,0.9843771357,0,1,0
0.6283326841,0.9850370044,0,1,0
0.6261533863,0.9858724086,0,1,0
0.623997842,0.9869962789,1,0,0
0.9869962789,0.623997842,0,0,1
0.6202866342,0.98850363,1,0,0
0.98850363,0.6202866342,0,0,1
0.6198862441,0.9887435822,1,0,0
0.9887435822,0.6198862441,0,0,1
0.6243126787,0.9871543012,1,0,0
0.9871543012,0.6243126787,0,0,1
0.6304487731,0.984364051,1,0,0
0.984364051,0.6304487731,0,0,1
0.6419966765,0.9786802827,1,0,0
0.9786802827,0.6419966765,0,0,1
0.6465058463,0.9759397543,1,0,0
0.9759397543,0.6465058463,0,0,1
0.6598413135,0.9672110885,1,0,0
0.9672110885,0.6598413135,0,0,1
0.6680697432,0.9610691564,1,0,0
0.9610691564,0.6680697432,0,0,1
0.6759511278,0.9548952172,1,0,0
0.9548952172,0.6759511278,0,0,1
0.6835194876,0.9482566724,1,0,0
0.9482566724,0.6835194876,0,0,1
0.6959998229,0.936389705,0,1,0
0.7107808413,0.9214705933,0,1,0
0.7211648152,0.9111294967,0,1,0
0.7276894229,0.9048271267,0,1,0
0.7305779085,0.9020570068,0,1,0
0.7322529443,0.900580455,0,1,0
0.7359063784,0.8968010057,0,1,0
0.7382918097,0.8944089314,0,1,0
0.7409834218,0.8915452059,0,1,0
0.7433573789,0.8890343633,0,1,0
0.7464735373,0.8859240426,0,1,0
0.750036788,0.882908334,0,1,0
0.753492342,0.8805460524,0,1,0
0.754460807,0.8782349016,0,1,0
0.7507155791,0.8750923726,0,1,0
0.7454052264,0.8727892738,0,1,0
0.7360774853,0.8689566808,0,1,0
0.7291071944,0.8683096954,0,1,0
0.7228535395,0.8714413541,0,1,0
0.7128798196,0.8807503742,0,1,0
0.706872156,0.8861958006,0,1,0
0.6988309373,0.8939926384,0,1,0
0.6936814251,0.8990352591,0,1,0
0.6873055798,0.9051783991,0,1,0
0.6801390193,0.9117146823,0,1,0
0.6723562727,0.9183981174,0,1,0
0.6650421577,0.9262952037,0,1,0
0.6644954209,0.9350198434,0,1,0
0.6678756878,0.9420054331,0,1,0
0.6716545332,0.9502994874,0,1,0
0.6755255749,0.9530853089,0,1,0
0.6801609613,0.9492150723,0,1,0
0.6825512239,0.9471336073,0,1,0
0.6865128516,0.9433839508,0,1,0
0.6902182217,0.9399746963,0,1,0
0.69272222,0.9375612839,0,1,0
0.6957431625,0.9346122064,0,1,0
0.7000850502,0.9304611532,0,1,0
0.7025884446,0.9275102639,0,1,0
0.7067030621,0.9190817398,0,1,0
0.7091273448,0.9107733931,0,1,0
0.7123507973,0.8970471983,0,1,0
0.715042812,0.8858308397,0,1,0
0.7180931446,0.8687314236,0,0,1
0.8687314236,0.7180931446,1,0,0
0.7251195987,0.8290934052,0,0,1
0.8290934052,0.7251195987,1,0,0
0.7332091299,0.7977154211,0,0,1
0.7977154211,0.7332091299,1,0,0
0.7379723431,0.7672710766,0,0,1
0.7672710766,0.7379723431,1,0,0
0.7441211195,0.7359585156,0,0,1
0.7359585156,0.7441211195,1,0,0
0.7516806219,0.7150619357,0,0,1
0.7150619357,0.7516806219,1,0,0
0.7600109106,0.6970389449,0,0,1
0.6970389449,0.7600109106,1,0,0
0.7713967657,0.6743330606,0,0,1
0.6743330606,0.7713967657,1,0,0
0.7844753712,0.6493045511,0,0,1
0.6493045511,0.7844753712,1,0,0
0.7937056821,0.6329551871,0,0,1
0.6329551871,0.7937056821,1,0,0
0.8046939653,0.6173409788,0,0,1
0.6173409788,0.8046939653,1,0,0
0.8242947628,0.5976137634,0,0,1
0.5976137634,0.8242947628,1,0,0
0.8467912929,0.5794929398,0,0,1
0.5794929398,0.8467912929,1,0,0
0.8621238794,0.5661455959,0,0,1
0.5661455959,0.8621238794,1,0,0
0.8728848924,0.5555989697,0,0,1
0.5555989697,0.8728848924,1,0,0
0.8837850052,0.5472829736,0,0,1
0.5472829736,0.8837850052,1,0,0
0.8915397708,0.5449130425,0,0,1
0.5449130425,0.8915397708,1,0,0
0.9032293909,0.5444381705,0,0,1
0.5444381705,0.9032293909,1,0,0
0.9189394191,0.5437509247,0,0,1
0.5437509247,0.9189394191,1,0,0
0.9362552351,0.5373553518,0,0,1
0.5373553518,0.9362552351,1,0,0
0.945129845,0.5346399861,0,0,1
0.5346399861,0.945129845,1,0,0
0.9512043409,0.5347498971,0,0,1
0.5347498971,0.9512043409,1,0,0
0.960633941,0.5368301543,0,0,1
0.5368301543,0.960633941,1,0,0
0.9680255573,0.5390108613,0,0,1
0.5390108613,0.9680255573,1,0,0
0.9765468818,0.5385166643,0,0,1
0.5385166643,0.9765468818,1,0,0
0.9852441444,0.5330863355,0,0,1
0.5330863355,0.9852441444,1,0,0
0.9893452746,0.5293700951,0,0,1
0.5293700951,0.9893452746,1,0,0
0.9944144672,0.5223776611,0,0,1
0.5223776611,0.9944144672,1,0,0
0.9977772208,0.5142384083,0,0,1
0.5142384083,0.9977772208,1,0,0
0.9995347906,0.5017351245,0,0,1
0.5017351245,0.9995347906,1,0,0
1,0.483272691,0,0,1
0.483272691,1,1,0,0
1,0.4724027735,0,0,1
0.4724027735,1,1,0,0
1,0.4548790123,0,0,1
0.4548790123,1,1,0,0
1,0.4400595452,0,0,1
0.4400595452,1,1,0,0
1,0.4205050472,0,0,1
0.4205050472,1,1,0,0
1,0.4037500591,0,0,1
0.4037500591,1,1,0,0
1,0.3898579913,0,0,1
0.3898579913,1,1,0,0
1,0.3668404911,0,0,1
0.3668404911,1,1,0,0
1,0.3497865693,0,0,1
